date,open,high,low,close,volume,R
2012-06-21 12:14:15,27.135,27.135,27.135,27.135,0,-7e-05
2012-06-21 12:14:16,27.135,27.135,27.135,27.135,0,-0.00011
2012-06-21 12:14:17,27.135,27.135,27.135,27.135,0,-0.00015
2012-06-21 12:14:18,27.13,27.13,27.13,27.13,4071,-0.00015
2012-06-21 12:14:19,27.13,27.13,27.125,27.125,968,-0.00011
2012-06-21 12:14:20,27.13,27.13,27.125,27.125,0,-7e-05
2012-06-21 12:14:21,27.13,27.13,27.125,27.125,0,-4e-05
2012-06-21 12:14:22,27.13,27.13,27.125,27.125,0,0.0
2012-06-21 12:14:23,27.13,27.13,27.125,27.125,0,0.0
2012-06-21 12:14:24,27.13,27.13,27.125,27.125,0,0.0
2012-06-21 12:14:25,27.13,27.13,27.125,27.125,0,0.0
2012-06-21 12:14:26,27.13,27.13,27.125,27.125,0,0.0
2012-06-21 12:14:27,27.13,27.13,27.125,27.125,0,0.0
2012-06-21 12:14:28,27.13,27.13,27.125,27.125,0,0.0
2012-06-21 12:14:29,27.13,27.13,27.125,27.125,0,0.0
2012-06-21 12:14:30,27.13,27.13,27.125,27.125,0,0.0
2012-06-21 12:14:31,27.13,27.13,27.125,27.125,0,-7e-05
2012-06-21 12:14:32,27.13,27.13,27.125,27.125,0,-0.00015
2012-06-21 12:14:33,27.13,27.13,27.125,27.125,0,-0.00022
2012-06-21 12:14:34,27.13,27.13,27.125,27.125,0,-0.00029
2012-06-21 12:14:35,27.12,27.12,27.12,27.12,3500,-0.00029
2012-06-21 12:14:36,27.12,27.12,27.12,27.12,0,-0.00022
2012-06-21 12:14:37,27.12,27.12,27.12,27.12,0,-0.00015
2012-06-21 12:14:38,27.12,27.12,27.12,27.12,0,-7e-05
2012-06-21 12:14:39,27.12,27.12,27.12,27.12,0,0.0
2012-06-21 12:14:40,27.12,27.12,27.12,27.12,0,0.0
2012-06-21 12:14:41,27.12,27.12,27.12,27.12,0,0.0
2012-06-21 12:14:42,27.12,27.12,27.12,27.12,0,0.0
2012-06-21 12:14:43,27.12,27.12,27.12,27.12,0,0.0
2012-06-21 12:14:44,27.12,27.12,27.12,27.12,0,0.0
2012-06-21 12:14:45,27.12,27.12,27.12,27.12,0,0.0
2012-06-21 12:14:46,27.12,27.12,27.12,27.12,0,0.0
2012-06-21 12:14:47,27.12,27.12,27.12,27.12,0,0.0
2012-06-21 12:14:48,27.12,27.12,27.12,27.12,0,0.0
2012-06-21 12:14:49,27.12,27.12,27.12,27.12,0,0.0
2012-06-21 12:14:50,27.12,27.12,27.12,27.12,0,0.0
2012-06-21 12:14:51,27.12,27.12,27.12,27.12,0,0.0
2012-06-21 12:14:52,27.12,27.12,27.12,27.12,0,0.0
2012-06-21 12:14:53,27.12,27.12,27.12,27.12,0,0.0
2012-06-21 12:14:54,27.12,27.12,27.12,27.12,0,0.0
2012-06-21 12:14:55,27.12,27.12,27.12,27.12,0,0.0
2012-06-21 12:14:56,27.12,27.12,27.12,27.12,0,0.0
2012-06-21 12:14:57,27.12,27.12,27.12,27.12,0,0.0
2012-06-21 12:14:58,27.12,27.12,27.12,27.12,0,0.0
2012-06-21 12:14:59,27.12,27.12,27.12,27.12,0,0.0
2012-06-21 12:15:00,27.12,27.12,27.12,27.12,0,0.0
2012-06-21 12:15:01,27.12,27.12,27.12,27.12,0,0.0
2012-06-21 12:15:02,27.12,27.12,27.12,27.12,0,0.0
2012-06-21 12:15:03,27.12,27.12,27.12,27.12,0,0.0
2012-06-21 12:15:04,27.12,27.12,27.12,27.12,0,0.0
2012-06-21 12:15:05,27.12,27.12,27.12,27.12,0,0.0
2012-06-21 12:15:06,27.12,27.12,27.12,27.12,0,0.0
2012-06-21 12:15:07,27.12,27.12,27.12,27.12,0,0.0
2012-06-21 12:15:08,27.12,27.12,27.12,27.12,0,0.0
2012-06-21 12:15:09,27.12,27.12,27.12,27.12,0,0.0
2012-06-21 12:15:10,27.12,27.12,27.12,27.12,0,0.0
2012-06-21 12:15:11,27.12,27.12,27.12,27.12,0,0.0
2012-06-21 12:15:12,27.12,27.12,27.12,27.12,0,4e-05
2012-06-21 12:15:13,27.12,27.12,27.12,27.12,0,7e-05
2012-06-21 12:15:14,27.12,27.12,27.12,27.12,0,0.00011
2012-06-21 12:15:15,27.12,27.12,27.12,27.12,0,0.00015
2012-06-21 12:15:16,27.125,27.14,27.125,27.135,5460,0.00015
2012-06-21 12:15:17,27.125,27.14,27.125,27.135,0,0.00011
2012-06-21 12:15:18,27.125,27.14,27.125,27.135,0,7e-05
2012-06-21 12:15:19,27.125,27.14,27.125,27.135,0,4e-05
2012-06-21 12:15:20,27.125,27.14,27.125,27.135,0,0.0
2012-06-21 12:15:21,27.125,27.14,27.125,27.135,0,0.0
2012-06-21 12:15:22,27.125,27.14,27.125,27.135,0,0.0
2012-06-21 12:15:23,27.125,27.14,27.125,27.135,0,0.0
2012-06-21 12:15:24,27.125,27.14,27.125,27.135,0,0.0
2012-06-21 12:15:25,27.125,27.14,27.125,27.135,0,0.0
2012-06-21 12:15:26,27.125,27.14,27.125,27.135,0,0.0
2012-06-21 12:15:27,27.125,27.14,27.125,27.135,0,0.0
2012-06-21 12:15:28,27.125,27.14,27.125,27.135,0,0.0
2012-06-21 12:15:29,27.125,27.14,27.125,27.135,0,0.0
2012-06-21 12:15:30,27.125,27.14,27.125,27.135,0,4e-05
2012-06-21 12:15:31,27.125,27.14,27.125,27.135,0,0.0
2012-06-21 12:15:32,27.125,27.14,27.125,27.135,0,4e-05
2012-06-21 12:15:33,27.125,27.14,27.125,27.135,0,7e-05
2012-06-21 12:15:34,27.13,27.13,27.13,27.13,1800,7e-05
2012-06-21 12:15:35,27.12,27.12,27.12,27.12,950,0.00011
2012-06-21 12:15:36,27.13,27.13,27.13,27.13,600,0.00015
2012-06-21 12:15:37,27.13,27.13,27.13,27.13,300,0.00011
2012-06-21 12:15:38,27.13,27.13,27.13,27.13,200,7e-05
2012-06-21 12:15:39,27.13,27.13,27.13,27.13,0,7e-05
2012-06-21 12:15:40,27.13,27.13,27.13,27.13,2260,0.0
2012-06-21 12:15:41,27.13,27.13,27.13,27.13,0,0.0
2012-06-21 12:15:42,27.13,27.13,27.13,27.13,0,0.0
2012-06-21 12:15:43,27.13,27.13,27.13,27.13,0,0.0
2012-06-21 12:15:44,27.13,27.13,27.13,27.13,0,0.0
2012-06-21 12:15:45,27.13,27.13,27.13,27.13,0,0.0
2012-06-21 12:15:46,27.13,27.13,27.13,27.13,0,0.0
2012-06-21 12:15:47,27.13,27.13,27.13,27.13,0,0.0
2012-06-21 12:15:48,27.13,27.13,27.13,27.13,0,0.0
2012-06-21 12:15:49,27.13,27.13,27.13,27.13,0,0.0
2012-06-21 12:15:50,27.13,27.13,27.13,27.13,0,0.0
2012-06-21 12:15:51,27.13,27.13,27.13,27.13,0,0.0
2012-06-21 12:15:52,27.13,27.13,27.13,27.13,0,0.0
2012-06-21 12:15:53,27.13,27.13,27.13,27.13,0,0.0
2012-06-21 12:15:54,27.13,27.13,27.13,27.13,0,0.0
2012-06-21 12:15:55,27.13,27.13,27.13,27.13,0,0.0
2012-06-21 12:15:56,27.13,27.13,27.13,27.13,0,0.0
2012-06-21 12:15:57,27.13,27.13,27.13,27.13,0,0.0
2012-06-21 12:15:58,27.13,27.13,27.13,27.13,0,0.0
2012-06-21 12:15:59,27.13,27.13,27.13,27.13,0,0.0
2012-06-21 12:16:00,27.13,27.13,27.13,27.13,0,0.0
2012-06-21 12:16:01,27.13,27.13,27.13,27.13,0,0.0
2012-06-21 12:16:02,27.13,27.13,27.13,27.13,0,0.0
2012-06-21 12:16:03,27.13,27.13,27.13,27.13,0,0.0
2012-06-21 12:16:04,27.13,27.13,27.13,27.13,0,0.0
2012-06-21 12:16:05,27.13,27.13,27.13,27.13,50,0.0
2012-06-21 12:16:06,27.13,27.13,27.13,27.13,0,0.0
2012-06-21 12:16:07,27.13,27.13,27.13,27.13,0,0.0
2012-06-21 12:16:08,27.13,27.13,27.13,27.13,0,0.0
2012-06-21 12:16:09,27.13,27.13,27.13,27.13,0,0.0
2012-06-21 12:16:10,27.13,27.13,27.13,27.13,0,0.0
2012-06-21 12:16:11,27.13,27.13,27.13,27.13,0,0.0
2012-06-21 12:16:12,27.13,27.13,27.13,27.13,0,0.0
2012-06-21 12:16:13,27.13,27.13,27.13,27.13,0,0.0
2012-06-21 12:16:14,27.13,27.13,27.13,27.13,0,0.0
2012-06-21 12:16:15,27.13,27.13,27.13,27.13,0,0.0
2012-06-21 12:16:16,27.13,27.13,27.13,27.13,0,0.0
2012-06-21 12:16:17,27.13,27.13,27.13,27.13,0,0.0
2012-06-21 12:16:18,27.13,27.13,27.13,27.13,0,0.0
2012-06-21 12:16:19,27.13,27.13,27.13,27.13,0,0.0
2012-06-21 12:16:20,27.13,27.13,27.13,27.13,300,0.0
2012-06-21 12:16:21,27.13,27.13,27.13,27.13,0,0.0
2012-06-21 12:16:22,27.13,27.13,27.13,27.13,0,0.0
2012-06-21 12:16:23,27.13,27.13,27.13,27.13,0,0.0
2012-06-21 12:16:24,27.13,27.13,27.13,27.13,0,0.0
2012-06-21 12:16:25,27.13,27.13,27.13,27.13,0,0.0
2012-06-21 12:16:26,27.13,27.13,27.13,27.13,0,0.0
2012-06-21 12:16:27,27.13,27.13,27.13,27.13,0,0.0
2012-06-21 12:16:28,27.13,27.13,27.13,27.13,0,0.0
2012-06-21 12:16:29,27.13,27.13,27.13,27.13,0,0.0
2012-06-21 12:16:30,27.13,27.13,27.13,27.13,0,0.0
2012-06-21 12:16:31,27.13,27.13,27.13,27.13,0,0.0
2012-06-21 12:16:32,27.13,27.13,27.13,27.13,0,0.0
2012-06-21 12:16:33,27.13,27.13,27.12,27.12,7200,0.0
2012-06-21 12:16:34,27.13,27.13,27.12,27.12,0,0.0
2012-06-21 12:16:35,27.13,27.13,27.12,27.12,0,-7e-05
2012-06-21 12:16:36,27.13,27.13,27.12,27.12,0,-7e-05
2012-06-21 12:16:37,27.13,27.13,27.12,27.12,0,-0.00015
2012-06-21 12:16:38,27.13,27.13,27.12,27.12,0,-0.00015
2012-06-21 12:16:39,27.12,27.13,27.12,27.13,24967,-7e-05
2012-06-21 12:16:40,27.13,27.13,27.12,27.12,22984,-4e-05
2012-06-21 12:16:41,27.12,27.13,27.12,27.13,4700,-4e-05
2012-06-21 12:16:42,27.13,27.13,27.13,27.13,10600,-4e-05
2012-06-21 12:16:43,27.13,27.14,27.12,27.12,39560,-0.00011
2012-06-21 12:16:44,27.125,27.125,27.12,27.12,300,-0.00022
2012-06-21 12:16:45,27.12,27.12,27.12,27.12,600,-0.00018
2012-06-21 12:16:46,27.12,27.12,27.12,27.12,0,-0.00018
2012-06-21 12:16:47,27.12,27.13,27.12,27.13,8500,-0.00011
2012-06-21 12:16:48,27.12,27.12,27.12,27.12,2400,7e-05
2012-06-21 12:16:49,27.12,27.12,27.12,27.12,0,0.00015
2012-06-21 12:16:50,27.12,27.12,27.12,27.12,0,0.00018
2012-06-21 12:16:51,27.12,27.14,27.12,27.14,22200,0.00022
2012-06-21 12:16:52,27.135,27.135,27.125,27.125,4700,0.00015
2012-06-21 12:16:53,27.125,27.125,27.12,27.12,5000,4e-05
2012-06-21 12:16:54,27.125,27.125,27.12,27.12,0,0.0
2012-06-21 12:16:55,27.125,27.125,27.12,27.12,0,-4e-05
2012-06-21 12:16:56,27.125,27.125,27.12,27.12,0,-7e-05
2012-06-21 12:16:57,27.125,27.125,27.12,27.12,0,0.0
2012-06-21 12:16:58,27.125,27.125,27.12,27.12,0,0.0
2012-06-21 12:16:59,27.125,27.125,27.12,27.12,0,-4e-05
2012-06-21 12:17:00,27.125,27.125,27.12,27.12,0,-7e-05
2012-06-21 12:17:01,27.125,27.125,27.12,27.12,0,-0.00011
2012-06-21 12:17:02,27.125,27.125,27.12,27.12,0,-7e-05
2012-06-21 12:17:03,27.12,27.12,27.12,27.12,1000,-0.00011
2012-06-21 12:17:04,27.12,27.12,27.12,27.12,0,-0.00011
2012-06-21 12:17:05,27.12,27.12,27.12,27.12,3200,-0.00011
2012-06-21 12:17:06,27.13,27.13,27.13,27.13,100,-0.00018
2012-06-21 12:17:07,27.115,27.115,27.115,27.115,100,-0.00022
2012-06-21 12:17:08,27.115,27.115,27.115,27.115,0,-0.00018
2012-06-21 12:17:09,27.115,27.115,27.115,27.115,0,-0.00015
2012-06-21 12:17:10,27.115,27.115,27.115,27.115,0,-0.00011
2012-06-21 12:17:11,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:17:12,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:17:13,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:17:14,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:17:15,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:17:16,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:17:17,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:17:18,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:17:19,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:17:20,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:17:21,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:17:22,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:17:23,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:17:24,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:17:25,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:17:26,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:17:27,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:17:28,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:17:29,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:17:30,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:17:31,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:17:32,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:17:33,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:17:34,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:17:35,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:17:36,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:17:37,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:17:38,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:17:39,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:17:40,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:17:41,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:17:42,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:17:43,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:17:44,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:17:45,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:17:46,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:17:47,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:17:48,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:17:49,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:17:50,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:17:51,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:17:52,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:17:53,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:17:54,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:17:55,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:17:56,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:17:57,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:17:58,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:17:59,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:18:00,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:18:01,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:18:02,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:18:03,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:18:04,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:18:05,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:18:06,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:18:07,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:18:08,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:18:09,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:18:10,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:18:11,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:18:12,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:18:13,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:18:14,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:18:15,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:18:16,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:18:17,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:18:18,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:18:19,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:18:20,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:18:21,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:18:22,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:18:23,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:18:24,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:18:25,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:18:26,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:18:27,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:18:28,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:18:29,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:18:30,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:18:31,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:18:32,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:18:33,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:18:34,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:18:35,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:18:36,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:18:37,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:18:38,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:18:39,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:18:40,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:18:41,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:18:42,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:18:43,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:18:44,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:18:45,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:18:46,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:18:47,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:18:48,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:18:49,27.115,27.115,27.115,27.115,0,0.0
2012-06-21 12:18:50,27.115,27.115,27.115,27.115,0,4e-05
2012-06-21 12:18:51,27.115,27.115,27.115,27.115,0,7e-05
2012-06-21 12:18:52,27.115,27.115,27.115,27.115,0,0.00011
2012-06-21 12:18:53,27.115,27.115,27.115,27.115,0,0.00015
2012-06-21 12:18:54,27.12,27.12,27.12,27.12,18700,0.00015
2012-06-21 12:18:55,27.12,27.12,27.12,27.12,100,0.00011
2012-06-21 12:18:56,27.12,27.12,27.12,27.12,300,7e-05
2012-06-21 12:18:57,27.12,27.12,27.12,27.12,0,4e-05
2012-06-21 12:18:58,27.12,27.12,27.12,27.12,0,0.0
2012-06-21 12:18:59,27.12,27.12,27.12,27.12,0,0.0
2012-06-21 12:19:00,27.12,27.12,27.12,27.12,0,0.0
2012-06-21 12:19:01,27.12,27.12,27.12,27.12,0,0.0
2012-06-21 12:19:02,27.12,27.12,27.12,27.12,0,0.0
2012-06-21 12:19:03,27.12,27.12,27.12,27.12,0,0.0
2012-06-21 12:19:04,27.12,27.12,27.12,27.12,0,0.0
2012-06-21 12:19:05,27.12,27.12,27.12,27.12,0,0.0
2012-06-21 12:19:06,27.12,27.12,27.12,27.12,0,0.0
2012-06-21 12:19:07,27.12,27.13,27.12,27.12,13446,0.0
2012-06-21 12:19:08,27.12,27.13,27.12,27.12,0,0.0
2012-06-21 12:19:09,27.12,27.13,27.12,27.12,0,0.0
2012-06-21 12:19:10,27.12,27.13,27.12,27.12,0,0.0
2012-06-21 12:19:11,27.12,27.13,27.12,27.12,0,0.0
2012-06-21 12:19:12,27.12,27.13,27.12,27.12,0,0.0
2012-06-21 12:19:13,27.12,27.13,27.12,27.12,0,0.0
2012-06-21 12:19:14,27.12,27.13,27.12,27.12,0,0.0
2012-06-21 12:19:15,27.12,27.13,27.12,27.12,0,0.0
2012-06-21 12:19:16,27.12,27.13,27.12,27.12,0,0.0
2012-06-21 12:19:17,27.12,27.13,27.12,27.12,0,0.0
2012-06-21 12:19:18,27.12,27.13,27.12,27.12,0,0.0
2012-06-21 12:19:19,27.12,27.13,27.12,27.12,0,0.0
2012-06-21 12:19:20,27.12,27.13,27.12,27.12,0,0.0
2012-06-21 12:19:21,27.12,27.13,27.12,27.12,0,0.0
2012-06-21 12:19:22,27.12,27.13,27.12,27.12,0,0.0
2012-06-21 12:19:23,27.12,27.13,27.12,27.12,0,0.0
2012-06-21 12:19:24,27.12,27.13,27.12,27.12,0,0.0
2012-06-21 12:19:25,27.12,27.13,27.12,27.12,0,0.0
2012-06-21 12:19:26,27.12,27.13,27.12,27.12,0,0.0
2012-06-21 12:19:27,27.12,27.13,27.12,27.12,0,0.0
2012-06-21 12:19:28,27.12,27.13,27.12,27.12,0,0.0
2012-06-21 12:19:29,27.12,27.13,27.12,27.12,0,0.0
2012-06-21 12:19:30,27.12,27.13,27.12,27.12,0,0.0
2012-06-21 12:19:31,27.12,27.13,27.12,27.12,0,0.0
2012-06-21 12:19:32,27.12,27.13,27.12,27.12,0,0.0
2012-06-21 12:19:33,27.12,27.13,27.12,27.12,0,0.0
2012-06-21 12:19:34,27.12,27.13,27.12,27.12,0,0.0
2012-06-21 12:19:35,27.12,27.13,27.12,27.12,0,0.0
2012-06-21 12:19:36,27.12,27.13,27.12,27.12,0,0.0
2012-06-21 12:19:37,27.12,27.13,27.12,27.12,0,0.0
2012-06-21 12:19:38,27.12,27.13,27.12,27.12,0,0.0
2012-06-21 12:19:39,27.12,27.13,27.12,27.12,0,0.0
2012-06-21 12:19:40,27.12,27.13,27.12,27.12,0,0.0
2012-06-21 12:19:41,27.12,27.13,27.12,27.12,0,0.0
2012-06-21 12:19:42,27.12,27.13,27.12,27.12,0,0.0
2012-06-21 12:19:43,27.12,27.13,27.12,27.12,0,7e-05
2012-06-21 12:19:44,27.12,27.13,27.12,27.12,0,0.00015
2012-06-21 12:19:45,27.12,27.13,27.12,27.12,0,0.00022
2012-06-21 12:19:46,27.12,27.13,27.12,27.12,0,0.00029
2012-06-21 12:19:47,27.13,27.13,27.13,27.13,500,0.00029
2012-06-21 12:19:48,27.13,27.13,27.13,27.13,0,0.00022
2012-06-21 12:19:49,27.13,27.13,27.13,27.13,0,0.00015
2012-06-21 12:19:50,27.13,27.13,27.13,27.13,0,7e-05
2012-06-21 12:19:51,27.13,27.13,27.13,27.13,0,0.0
2012-06-21 12:19:52,27.13,27.13,27.13,27.13,0,0.0
2012-06-21 12:19:53,27.13,27.13,27.13,27.13,0,0.0
2012-06-21 12:19:54,27.13,27.13,27.13,27.13,0,0.0
2012-06-21 12:19:55,27.13,27.13,27.13,27.13,0,0.0
2012-06-21 12:19:56,27.13,27.13,27.13,27.13,0,0.0
2012-06-21 12:19:57,27.13,27.13,27.13,27.13,0,0.0
2012-06-21 12:19:58,27.13,27.13,27.13,27.13,0,0.0
2012-06-21 12:19:59,27.13,27.13,27.13,27.13,0,0.0
2012-06-21 12:20:00,27.13,27.13,27.13,27.13,0,0.0
2012-06-21 12:20:01,27.13,27.13,27.13,27.13,0,0.0
2012-06-21 12:20:02,27.13,27.13,27.13,27.13,0,0.0
2012-06-21 12:20:03,27.13,27.13,27.13,27.13,0,0.0
2012-06-21 12:20:04,27.13,27.13,27.13,27.13,0,0.0
2012-06-21 12:20:05,27.13,27.13,27.13,27.13,0,0.0
2012-06-21 12:20:06,27.13,27.13,27.13,27.13,0,0.0
2012-06-21 12:20:07,27.13,27.13,27.13,27.13,0,0.0
2012-06-21 12:20:08,27.13,27.13,27.13,27.13,1800,0.0
2012-06-21 12:20:09,27.13,27.13,27.13,27.13,0,0.0
2012-06-21 12:20:10,27.13,27.13,27.13,27.13,4110,0.0
2012-06-21 12:20:11,27.13,27.13,27.13,27.13,0,0.0
2012-06-21 12:20:12,27.13,27.13,27.13,27.13,0,4e-05
2012-06-21 12:20:13,27.13,27.13,27.13,27.13,0,7e-05
2012-06-21 12:20:14,27.13,27.13,27.13,27.13,0,0.00011
2012-06-21 12:20:15,27.13,27.13,27.13,27.13,0,0.00015
2012-06-21 12:20:16,27.135,27.135,27.135,27.135,200,0.00015
2012-06-21 12:20:17,27.135,27.135,27.135,27.135,0,0.00011
2012-06-21 12:20:18,27.135,27.135,27.135,27.135,0,7e-05
2012-06-21 12:20:19,27.135,27.135,27.135,27.135,0,4e-05
2012-06-21 12:20:20,27.135,27.135,27.135,27.135,0,0.0
2012-06-21 12:20:21,27.135,27.135,27.135,27.135,0,0.0
2012-06-21 12:20:22,27.135,27.135,27.135,27.135,0,0.0
2012-06-21 12:20:23,27.135,27.135,27.135,27.135,0,0.0
2012-06-21 12:20:24,27.135,27.135,27.135,27.135,0,0.0
2012-06-21 12:20:25,27.135,27.135,27.135,27.135,0,0.0
2012-06-21 12:20:26,27.135,27.135,27.135,27.135,0,0.0
2012-06-21 12:20:27,27.135,27.135,27.135,27.135,0,0.0
2012-06-21 12:20:28,27.135,27.135,27.135,27.135,0,0.0
2012-06-21 12:20:29,27.135,27.135,27.135,27.135,0,0.0
2012-06-21 12:20:30,27.135,27.135,27.135,27.135,0,0.0
2012-06-21 12:20:31,27.135,27.135,27.135,27.135,0,0.0
2012-06-21 12:20:32,27.135,27.135,27.135,27.135,0,0.0
2012-06-21 12:20:33,27.135,27.135,27.135,27.135,0,0.0
2012-06-21 12:20:34,27.135,27.135,27.135,27.135,0,0.0
2012-06-21 12:20:35,27.135,27.135,27.135,27.135,0,0.0
2012-06-21 12:20:36,27.135,27.135,27.135,27.135,0,0.0
2012-06-21 12:20:37,27.135,27.135,27.135,27.135,0,0.0
2012-06-21 12:20:38,27.135,27.135,27.135,27.135,0,0.0
2012-06-21 12:20:39,27.135,27.135,27.135,27.135,0,0.0
2012-06-21 12:20:40,27.135,27.135,27.135,27.135,0,0.0
2012-06-21 12:20:41,27.135,27.135,27.135,27.135,0,0.0
2012-06-21 12:20:42,27.135,27.135,27.135,27.135,0,0.0
2012-06-21 12:20:43,27.135,27.135,27.135,27.135,0,0.0
2012-06-21 12:20:44,27.135,27.135,27.135,27.135,0,0.0
2012-06-21 12:20:45,27.135,27.135,27.135,27.135,0,0.0
2012-06-21 12:20:46,27.135,27.135,27.135,27.135,0,0.0
2012-06-21 12:20:47,27.135,27.135,27.135,27.135,0,0.0
2012-06-21 12:20:48,27.135,27.135,27.135,27.135,0,0.0
2012-06-21 12:20:49,27.135,27.135,27.135,27.135,0,0.0
